"Time	RPM	MAP	TP	lambda	MAT	CLT	Gego	Gwarm	Gbaro	Gammae	TPSacc	Gve	PW	PW_raw	IacDC	IacSteps	DutyCycle1	lambdaTarget	Spark	Dwell	EGT #1	Vbatt	IacInt	speed_rpm_ratio	altitude	speed	course	distance	distance_sum	inst_Vems	torque	torque_nominal	L100km	lambda_corr_ego	lambda_corr_ego	afr_diff	corrected_ve	",Time,RPM,MAP,TP,lambda,MAT,CLT,Gego,Gwarm,Gbaro,Gammae,TPSacc,Gve,PW,PW_raw,IacDC,IacSteps,DutyCycle1,lambdaTarget,Spark,Dwell,EGT #1,Vbatt,IacInt,speed_rpm_ratio,altitude,speed,course,distance,distance_sum,inst_Vems,torque,torque_nominal,L100km,lambda_corr_ego,lambda_corr_ego,afr_diff,corrected_ve
"22.391	2011	55.0	1.2	1.006	30.0	85.0	93	100	100	97	0.0	90	3.760	2.996	18	46	6.3	1.000	40.0	4.03	649	12.12	123	0	0.0	0.0	0.0	0	0	2.350	37.772	36.097	255.000	0.936	0.936	0.994	84.234	",22.391,2011,55,1.2,1.006,30,85,93,100,100,97,0,90,3.76,2.996,18,46,6.3,1,40,4.03,649,12.12,123,0,0,0,0,0,0,2.35,37.772,36.097,255,0.936,0.936,0.994,84.234
"22.438	2007	67.3	1.2	1.002	30.0	85.0	93	100	100	97	0.0	90	4.404	3.640	18	46	7.4	1.000	40.0	4.03	649	12.12	123	0	0.0	0.0	0.0	0	0	2.849	37.673	35.998	255.000	0.932	0.932	0.998	83.878	",22.438,2007,67.3,1.2,1.002,30,85,93,100,100,97,0,90,4.404,3.64,18,46,7.4,1,40,4.03,649,12.12,123,0,0,0,0,0,0,2.849,37.673,35.998,255,0.932,0.932,0.998,83.878
"22.484	2009	80.0	1.2	1.009	30.0	85.0	93	100	100	97	0.0	90	4.363	3.592	18	46	7.3	1.000	40.0	4.03	649	12.00	123	0	0.0	0.0	0.0	0	0	2.814	37.080	35.403	255.000	0.938	0.938	0.992	84.412	",22.484,2009,80,1.2,1.009,30,85,93,100,100,97,0,90,4.363,3.592,18,46,7.3,1,40,4.03,649,12,123,0,0,0,0,0,0,2.814,37.08,35.403,255,0.938,0.938,0.992,84.412
"22.531	2019	80.5	1.2	1.011	30.0	85.0	93	100	100	97	0.0	90	5.136	4.380	18	46	8.6	1.000	40.0	4.03	649	12.24	123	0	0.0	0.0	0.0	0	0	3.449	39.056	37.386	255.000	0.940	0.940	0.989	84.590	",22.531,2019,80.5,1.2,1.011,30,85,93,100,100,97,0,90,5.136,4.38,18,46,8.6,1,40,4.03,649,12.24,123,0,0,0,0,0,0,3.449,39.056,37.386,255,0.94,0.94,0.989,84.59
"22.578	2009	67.5	1.2	1.002	30.0	85.0	93	100	100	97	0.0	90	4.432	3.668	18	47	7.4	1.000	40.0	4.03	649	12.12	123	0	0.0	0.0	0.0	0	0	2.874	36.289	34.609	255.000	0.932	0.932	0.998	83.878	",22.578,2009,67.5,1.2,1.002,30,85,93,100,100,97,0,90,4.432,3.668,18,47,7.4,1,40,4.03,649,12.12,123,0,0,0,0,0,0,2.874,36.289,34.609,255,0.932,0.932,0.998,83.878
"22.625	2013	54.5	1.2	1.000	30.0	85.0	93	100	100	97	0.0	90	3.720	2.964	18	47	6.2	1.000	40.0	4.03	649	12.24	123	0	0.0	0.0	0.0	0	0	2.327	38.859	37.188	255.000	0.930	0.930	1.000	83.700	",22.625,2013,54.5,1.2,1,30,85,93,100,100,97,0,90,3.72,2.964,18,47,6.2,1,40,4.03,649,12.24,123,0,0,0,0,0,0,2.327,38.859,37.188,255,0.93,0.93,1,83.7
"22.688	2008	66.8	1.2	1.006	30.0	85.0	93	100	100	97	0.0	90	4.388	3.624	18	47	7.3	1.000	40.0	4.03	649	12.12	123	0	0.0	0.0	0.0	0	0	2.838	36.289	34.609	255.000	0.936	0.936	0.994	84.234	",22.688,2008,66.8,1.2,1.006,30,85,93,100,100,97,0,90,4.388,3.624,18,47,7.3,1,40,4.03,649,12.12,123,0,0,0,0,0,0,2.838,36.289,34.609,255,0.936,0.936,0.994,84.234
"22.719	2017	80.8	1.2	1.009	30.0	85.0	93	100	100	97	0.0	90	5.144	4.380	18	46	8.6	1.000	40.0	4.03	649	12.12	123	0	0.0	0.0	0.0	0	0	3.445	37.376	35.700	255.000	0.938	0.938	0.992	84.412	",22.719,2017,80.8,1.2,1.009,30,85,93,100,100,97,0,90,5.144,4.38,18,46,8.6,1,40,4.03,649,12.12,123,0,0,0,0,0,0,3.445,37.376,35.7,255,0.938,0.938,0.992,84.412
"22.766	2006	67.3	1.2	1.009	30.0	85.0	93	100	100	97	0.0	90	4.411	3.640	18	46	7.4	1.000	40.0	4.03	649	12.00	123	0	0.0	0.0	0.0	0	0	2.848	36.981	35.304	255.000	0.938	0.938	0.992	84.412	",22.766,2006,67.3,1.2,1.009,30,85,93,100,100,97,0,90,4.411,3.64,18,46,7.4,1,40,4.03,649,12,123,0,0,0,0,0,0,2.848,36.981,35.304,255,0.938,0.938,0.992,84.412
"22.813	2004	55.0	1.2	1.000	30.0	85.0	93	100	100	97	0.0	90	4.404	3.640	18	46	7.4	1.000	40.0	4.03	649	12.12	123	0	0.0	0.0	0.0	0	0	2.845	37.574	35.899	255.000	0.930	0.930	1.000	83.700	",22.813,2004,55,1.2,1,30,85,93,100,100,97,0,90,4.404,3.64,18,46,7.4,1,40,4.03,649,12.12,123,0,0,0,0,0,0,2.845,37.574,35.899,255,0.93,0.93,1,83.7
"22.859	2009	54.8	1.2	0.998	30.0	85.0	93	100	100	97	0.0	90	3.720	2.964	18	46	6.2	1.000	40.0	4.03	649	12.24	123	0	0.0	0.0	0.0	0	0	2.322	39.550	37.882	255.000	0.928	0.928	1.002	83.522	",22.859,2009,54.8,1.2,0.998,30,85,93,100,100,97,0,90,3.72,2.964,18,46,6.2,1,40,4.03,649,12.24,123,0,0,0,0,0,0,2.322,39.55,37.882,255,0.928,0.928,1.002,83.522
"22.906	2006	68.0	1.2	1.002	30.0	85.0	93	100	100	97	0.0	90	4.468	3.704	18	47	7.5	1.000	40.0	4.03	649	12.12	123	0	0.0	0.0	0.0	0	0	2.898	36.981	35.304	255.000	0.932	0.932	0.998	83.878	",22.906,2006,68,1.2,1.002,30,85,93,100,100,97,0,90,4.468,3.704,18,47,7.5,1,40,4.03,649,12.12,123,0,0,0,0,0,0,2.898,36.981,35.304,255,0.932,0.932,0.998,83.878
"22.953	2015	80.3	1.2	1.002	30.0	85.0	93	100	100	97	0.0	90	5.120	4.364	18	47	8.6	1.000	40.0	4.03	649	12.24	123	0	0.0	0.0	0.0	0	0	3.429	39.155	37.485	255.000	0.932	0.932	0.998	83.878	",22.953,2015,80.3,1.2,1.002,30,85,93,100,100,97,0,90,5.12,4.364,18,47,8.6,1,40,4.03,649,12.24,123,0,0,0,0,0,0,3.429,39.155,37.485,255,0.932,0.932,0.998,83.878
"23.000	2004	67.3	1.2	1.002	30.0	85.0	93	100	100	97	0.0	90	4.411	3.640	18	46	7.4	1.000	40.0	4.03	649	12.00	123	0	0.0	0.0	0.0	0	0	2.845	37.179	35.502	255.000	0.932	0.932	0.998	83.878	",23,2004,67.3,1.2,1.002,30,85,93,100,100,97,0,90,4.411,3.64,18,46,7.4,1,40,4.03,649,12,123,0,0,0,0,0,0,2.845,37.179,35.502,255,0.932,0.932,0.998,83.878
"23.047	2008	55.3	1.2	1.000	30.0	85.0	93	100	100	97	0.0	90	3.752	2.996	18	46	6.3	1.000	40.0	4.03	649	12.24	123	0	0.0	0.0	0.0	0	0	2.346	37.673	35.998	255.000	0.930	0.930	1.000	83.700	",23.047,2008,55.3,1.2,1,30,85,93,100,100,97,0,90,3.752,2.996,18,46,6.3,1,40,4.03,649,12.24,123,0,0,0,0,0,0,2.346,37.673,35.998,255,0.93,0.93,1,83.7
"23.094	2004	67.3	1.2	0.998	30.0	85.0	93	100	100	97	0.0	90	4.411	3.640	18	46	7.4	1.000	40.0	4.03	649	12.00	123	0	0.0	0.0	0.0	0	0	2.845	36.289	34.609	255.000	0.928	0.928	1.002	83.522	",23.094,2004,67.3,1.2,0.998,30,85,93,100,100,97,0,90,4.411,3.64,18,46,7.4,1,40,4.03,649,12,123,0,0,0,0,0,0,2.845,36.289,34.609,255,0.928,0.928,1.002,83.522
"23.141	2012	80.5	1.2	1.000	30.0	85.0	93	100	100	97	0.0	90	5.136	4.380	18	46	8.6	1.000	40.0	4.03	649	12.24	123	0	0.0	0.0	0.0	0	0	3.437	37.278	35.601	255.000	0.930	0.930	1.000	83.700	",23.141,2012,80.5,1.2,1,30,85,93,100,100,97,0,90,5.136,4.38,18,46,8.6,1,40,4.03,649,12.24,123,0,0,0,0,0,0,3.437,37.278,35.601,255,0.93,0.93,1,83.7
"23.188	2015	80.5	1.2	1.000	30.0	85.0	93	100	100	97	0.0	90	5.144	4.380	18	47	8.6	1.000	40.0	4.03	649	12.12	123	0	0.0	0.0	0.0	0	0	3.442	38.661	36.989	255.000	0.930	0.930	1.000	83.700	",23.188,2015,80.5,1.2,1,30,85,93,100,100,97,0,90,5.144,4.38,18,47,8.6,1,40,4.03,649,12.12,123,0,0,0,0,0,0,3.442,38.661,36.989,255,0.93,0.93,1,83.7
"23.234	2005	67.5	1.2	0.989	30.0	85.0	93	100	100	97	0.0	90	4.432	3.668	18	47	7.4	1.000	40.0	4.03	649	12.12	123	0	0.0	0.0	0.0	0	0	2.868	36.388	34.709	255.000	0.920	0.920	1.011	82.810	",23.234,2005,67.5,1.2,0.989,30,85,93,100,100,97,0,90,4.432,3.668,18,47,7.4,1,40,4.03,649,12.12,123,0,0,0,0,0,0,2.868,36.388,34.709,255,0.92,0.92,1.011,82.81
"23.281	2008	54.3	1.2	0.991	30.0	85.0	93	100	100	97	0.0	90	3.700	2.936	18	46	6.2	1.000	40.0	4.03	649	12.12	123	0	0.0	0.0	0.0	0	0	2.299	39.056	37.386	255.000	0.922	0.922	1.009	82.988	",23.281,2008,54.3,1.2,0.991,30,85,93,100,100,97,0,90,3.7,2.936,18,46,6.2,1,40,4.03,649,12.12,123,0,0,0,0,0,0,2.299,39.056,37.386,255,0.922,0.922,1.009,82.988
"23.328	2005	67.8	1.2	0.998	30.0	85.0	93	100	100	97	0.0	90	4.424	3.668	18	46	7.4	1.000	40.0	4.03	649	12.24	123	0	0.0	0.0	0.0	0	0	2.868	36.191	34.510	255.000	0.928	0.928	1.002	83.522	",23.328,2005,67.8,1.2,0.998,30,85,93,100,100,97,0,90,4.424,3.668,18,46,7.4,1,40,4.03,649,12.24,123,0,0,0,0,0,0,2.868,36.191,34.51,255,0.928,0.928,1.002,83.522
"23.375	2013	80.0	1.2	0.996	30.0	85.0	93	100	100	97	0.0	90	5.128	4.364	18	46	8.6	1.000	40.0	4.03	649	12.12	123	0	0.0	0.0	0.0	0	0	3.426	38.562	36.890	255.000	0.926	0.926	1.004	83.344	",23.375,2013,80,1.2,0.996,30,85,93,100,100,97,0,90,5.128,4.364,18,46,8.6,1,40,4.03,649,12.12,123,0,0,0,0,0,0,3.426,38.562,36.89,255,0.926,0.926,1.004,83.344
"23.422	2003	67.8	1.2	0.989	30.0	85.0	93	100	100	97	0.0	90	4.439	3.668	18	46	7.4	1.000	40.0	4.03	649	12.00	123	0	0.0	0.0	0.0	0	0	2.865	38.068	36.394	255.000	0.920	0.920	1.011	82.810	",23.422,2003,67.8,1.2,0.989,30,85,93,100,100,97,0,90,4.439,3.668,18,46,7.4,1,40,4.03,649,12,123,0,0,0,0,0,0,2.865,38.068,36.394,255,0.92,0.92,1.011,82.81
"23.469	2009	55.0	1.2	0.985	30.0	85.0	93	100	100	97	0.0	90	3.760	2.996	18	46	6.3	1.000	40.0	4.03	649	12.12	123	0	0.0	0.0	0.0	0	0	2.347	38.463	36.791	255.000	0.916	0.916	1.015	82.453	",23.469,2009,55,1.2,0.985,30,85,93,100,100,97,0,90,3.76,2.996,18,46,6.3,1,40,4.03,649,12.12,123,0,0,0,0,0,0,2.347,38.463,36.791,255,0.916,0.916,1.015,82.453
"23.516	2011	54.8	1.2	0.989	30.0	85.0	93	100	100	97	0.0	90	3.728	2.964	18	47	6.2	1.000	40.0	4.03	649	12.12	123	0	0.0	0.0	0.0	0	0	2.325	37.870	36.196	255.000	0.920	0.920	1.011	82.810	",23.516,2011,54.8,1.2,0.989,30,85,93,100,100,97,0,90,3.728,2.964,18,47,6.2,1,40,4.03,649,12.12,123,0,0,0,0,0,0,2.325,37.87,36.196,255,0.92,0.92,1.011,82.81
"23.563	2008	67.3	1.2	0.996	30.0	85.0	93	100	100	97	0.0	90	4.396	3.640	18	47	7.4	1.000	40.0	4.03	649	12.24	123	0	0.0	0.0	0.0	0	0	2.851	36.092	34.411	255.000	0.926	0.926	1.004	83.344	",23.563,2008,67.3,1.2,0.996,30,85,93,100,100,97,0,90,4.396,3.64,18,47,7.4,1,40,4.03,649,12.24,123,0,0,0,0,0,0,2.851,36.092,34.411,255,0.926,0.926,1.004,83.344
"23.609	2017	80.5	1.2	0.998	30.0	85.0	93	100	100	97	0.0	90	5.151	4.380	18	46	8.7	1.000	40.0	4.03	649	12.00	123	0	0.0	0.0	0.0	0	0	3.445	38.167	36.494	255.000	0.928	0.928	1.002	83.522	",23.609,2017,80.5,1.2,0.998,30,85,93,100,100,97,0,90,5.151,4.38,18,46,8.7,1,40,4.03,649,12,123,0,0,0,0,0,0,3.445,38.167,36.494,255,0.928,0.928,1.002,83.522
"23.656	2008	67.8	1.2	1.000	30.0	85.0	93	100	100	97	0.0	90	4.424	3.668	18	46	7.4	1.000	40.0	4.03	649	12.24	123	0	0.0	0.0	0.0	0	0	2.872	36.685	35.006	255.000	0.930	0.930	1.000	83.700	",23.656,2008,67.8,1.2,1,30,85,93,100,100,97,0,90,4.424,3.668,18,46,7.4,1,40,4.03,649,12.24,123,0,0,0,0,0,0,2.872,36.685,35.006,255,0.93,0.93,1,83.7
"23.703	2013	54.3	1.2	0.996	30.0	85.0	93	100	100	97	0.0	90	3.707	2.936	18	46	6.2	1.000	40.0	4.03	649	12.00	123	0	0.0	0.0	0.0	0	0	2.305	38.562	36.890	255.000	0.926	0.926	1.004	83.344	",23.703,2013,54.3,1.2,0.996,30,85,93,100,100,97,0,90,3.707,2.936,18,46,6.2,1,40,4.03,649,12,123,0,0,0,0,0,0,2.305,38.562,36.89,255,0.926,0.926,1.004,83.344
"23.750	2010	66.8	1.2	0.996	30.0	85.0	93	100	100	97	0.0	90	4.380	3.624	18	46	7.3	1.000	40.0	4.03	649	12.24	123	0	0.0	0.0	0.0	0	0	2.841	38.266	36.593	255.000	0.926	0.926	1.004	83.344	",23.75,2010,66.8,1.2,0.996,30,85,93,100,100,97,0,90,4.38,3.624,18,46,7.3,1,40,4.03,649,12.24,123,0,0,0,0,0,0,2.841,38.266,36.593,255,0.926,0.926,1.004,83.344
"23.797	2017	80.5	1.2	1.000	30.0	85.0	93	100	100	97	0.0	90	5.144	4.380	18	47	8.6	1.000	40.0	4.03	649	12.12	123	0	0.0	0.0	0.0	0	0	3.445	38.562	36.890	255.000	0.930	0.930	1.000	83.700	",23.797,2017,80.5,1.2,1,30,85,93,100,100,97,0,90,5.144,4.38,18,47,8.6,1,40,4.03,649,12.12,123,0,0,0,0,0,0,3.445,38.562,36.89,255,0.93,0.93,1,83.7
"23.844	2018	80.3	1.2	1.006	30.0	85.0	93	100	100	97	0.0	90	5.120	4.364	18	47	8.6	1.000	40.0	4.03	649	12.24	123	0	0.0	0.0	0.0	0	0	3.435	38.463	36.791	255.000	0.936	0.936	0.994	84.234	",23.844,2018,80.3,1.2,1.006,30,85,93,100,100,97,0,90,5.12,4.364,18,47,8.6,1,40,4.03,649,12.24,123,0,0,0,0,0,0,3.435,38.463,36.791,255,0.936,0.936,0.994,84.234
"23.891	2008	67.5	1.2	1.002	30.0	85.0	93	100	100	97	0.0	90	4.424	3.668	18	46	7.4	1.000	40.0	4.03	649	12.24	123	0	0.0	0.0	0.0	0	0	2.872	35.894	34.213	255.000	0.932	0.932	0.998	83.878	",23.891,2008,67.5,1.2,1.002,30,85,93,100,100,97,0,90,4.424,3.668,18,46,7.4,1,40,4.03,649,12.24,123,0,0,0,0,0,0,2.872,35.894,34.213,255,0.932,0.932,0.998,83.878
"23.938	2012	54.8	1.2	1.000	30.0	85.0	93	100	100	97	0.0	90	3.720	2.964	18	46	6.2	1.000	40.0	4.03	649	12.24	123	0	0.0	0.0	0.0	0	0	2.326	38.463	36.791	255.000	0.930	0.930	1.000	83.700	",23.938,2012,54.8,1.2,1,30,85,93,100,100,97,0,90,3.72,2.964,18,46,6.2,1,40,4.03,649,12.24,123,0,0,0,0,0,0,2.326,38.463,36.791,255,0.93,0.93,1,83.7
"23.984	2009	67.3	1.2	1.002	30.0	85.0	93	100	100	97	0.0	90	4.404	3.640	18	46	7.4	1.000	40.0	4.03	649	12.12	123	0	0.0	0.0	0.0	0	0	2.852	35.499	33.816	255.000	0.932	0.932	0.998	83.878	",23.984,2009,67.3,1.2,1.002,30,85,93,100,100,97,0,90,4.404,3.64,18,46,7.4,1,40,4.03,649,12.12,123,0,0,0,0,0,0,2.852,35.499,33.816,255,0.932,0.932,0.998,83.878
"24.031	2017	80.3	1.2	1.006	30.0	85.0	93	100	100	97	0.0	90	5.128	4.364	18	46	8.6	1.000	40.0	4.03	649	12.12	123	0	0.0	0.0	0.0	0	0	3.433	38.365	36.692	255.000	0.936	0.936	0.994	84.234	",24.031,2017,80.3,1.2,1.006,30,85,93,100,100,97,0,90,5.128,4.364,18,46,8.6,1,40,4.03,649,12.12,123,0,0,0,0,0,0,3.433,38.365,36.692,255,0.936,0.936,0.994,84.234
"24.078	2008	67.3	1.2	1.009	30.0	85.0	93	100	100	97	0.0	90	4.411	3.640	18	46	7.4	1.000	40.0	4.03	649	12.00	123	0	0.0	0.0	0.0	0	0	2.851	37.969	36.295	255.000	0.938	0.938	0.992	84.412	",24.078,2008,67.3,1.2,1.009,30,85,93,100,100,97,0,90,4.411,3.64,18,46,7.4,1,40,4.03,649,12,123,0,0,0,0,0,0,2.851,37.969,36.295,255,0.938,0.938,0.992,84.412
"24.125	2013	55.3	1.2	1.011	30.0	85.0	93	100	100	97	0.0	90	3.752	2.996	18	46	6.3	1.000	40.0	4.03	649	12.24	123	0	0.0	0.0	0.0	0	0	2.352	38.562	36.890	255.000	0.940	0.940	0.989	84.590	",24.125,2013,55.3,1.2,1.011,30,85,93,100,100,97,0,90,3.752,2.996,18,46,6.3,1,40,4.03,649,12.24,123,0,0,0,0,0,0,2.352,38.562,36.89,255,0.94,0.94,0.989,84.59
"24.172	2016	54.8	1.2	1.011	30.0	85.0	93	100	100	97	0.0	90	3.720	2.964	18	46	6.2	1.000	40.0	4.03	649	12.24	123	0	0.0	0.0	0.0	0	0	2.330	37.870	36.196	255.000	0.940	0.940	0.989	84.590	",24.172,2016,54.8,1.2,1.011,30,85,93,100,100,97,0,90,3.72,2.964,18,46,6.2,1,40,4.03,649,12.24,123,0,0,0,0,0,0,2.33,37.87,36.196,255,0.94,0.94,0.989,84.59
"24.219	2012	67.0	1.2	1.011	30.0	85.0	93	100	100	97	0.0	90	4.396	3.640	18	46	7.4	1.000	40.0	4.03	649	12.24	123	0	0.0	0.0	0.0	0	0	2.856	35.697	34.014	255.000	0.940	0.940	0.989	84.590	",24.219,2012,67,1.2,1.011,30,85,93,100,100,97,0,90,4.396,3.64,18,46,7.4,1,40,4.03,649,12.24,123,0,0,0,0,0,0,2.856,35.697,34.014,255,0.94,0.94,0.989,84.59
"24.266	2019	80.3	1.2	1.006	30.0	85.0	93	100	100	97	0.0	90	5.120	4.364	18	46	8.6	1.000	40.0	4.03	649	12.24	123	0	0.0	0.0	0.0	0	0	3.436	38.760	37.089	255.000	0.936	0.936	0.994	84.234	",24.266,2019,80.3,1.2,1.006,30,85,93,100,100,97,0,90,5.12,4.364,18,46,8.6,1,40,4.03,649,12.24,123,0,0,0,0,0,0,3.436,38.76,37.089,255,0.936,0.936,0.994,84.234
"24.313	2011	67.0	1.2	1.006	30.0	85.0	93	100	100	97	0.0	90	4.404	3.640	18	46	7.4	1.000	40.0	4.03	649	12.12	123	0	0.0	0.0	0.0	0	0	2.855	35.795	34.114	255.000	0.936	0.936	0.994	84.234	",24.313,2011,67,1.2,1.006,30,85,93,100,100,97,0,90,4.404,3.64,18,46,7.4,1,40,4.03,649,12.12,123,0,0,0,0,0,0,2.855,35.795,34.114,255,0.936,0.936,0.994,84.234
"24.359	2016	54.3	1.2	1.006	30.0	85.0	93	100	100	97	0.0	90	3.692	2.936	18	46	6.2	1.000	40.0	4.03	649	12.24	123	0	0.0	0.0	0.0	0	0	2.308	38.463	36.791	255.000	0.936	0.936	0.994	84.234	",24.359,2016,54.3,1.2,1.006,30,85,93,100,100,97,0,90,3.692,2.936,18,46,6.2,1,40,4.03,649,12.24,123,0,0,0,0,0,0,2.308,38.463,36.791,255,0.936,0.936,0.994,84.234
"24.406	2013	66.8	1.2	1.002	30.0	85.0	93	100	100	97	0.0	90	4.395	3.624	18	46	7.4	1.000	40.0	4.03	649	12.00	123	0	0.0	0.0	0.0	0	0	2.845	37.969	36.295	255.000	0.932	0.932	0.998	83.878	",24.406,2013,66.8,1.2,1.002,30,85,93,100,100,97,0,90,4.395,3.624,18,46,7.4,1,40,4.03,649,12,123,0,0,0,0,0,0,2.845,37.969,36.295,255,0.932,0.932,0.998,83.878
"24.469	2009	66.5	1.2	1.002	30.0	85.0	93	100	100	97	0.0	90	4.380	3.624	18	46	7.3	1.000	40.0	4.03	649	12.24	123	0	0.0	0.0	0.0	0	0	2.839	36.586	34.907	255.000	0.932	0.932	0.998	83.878	",24.469,2009,66.5,1.2,1.002,30,85,93,100,100,97,0,90,4.38,3.624,18,46,7.3,1,40,4.03,649,12.24,123,0,0,0,0,0,0,2.839,36.586,34.907,255,0.932,0.932,0.998,83.878
"24.516	2008	67.3	1.2	1.000	30.0	85.0	93	100	100	97	0.0	90	4.396	3.640	18	46	7.4	1.000	40.0	4.03	649	12.24	123	0	0.0	0.0	0.0	0	0	2.851	36.388	34.709	255.000	0.930	0.930	1.000	83.700	",24.516,2008,67.3,1.2,1,30,85,93,100,100,97,0,90,4.396,3.64,18,46,7.4,1,40,4.03,649,12.24,123,0,0,0,0,0,0,2.851,36.388,34.709,255,0.93,0.93,1,83.7
"24.563	2017	80.3	1.2	1.002	30.0	85.0	93	100	100	97	0.0	90	5.128	4.364	18	46	8.6	1.000	40.0	4.03	649	12.12	123	0	0.0	0.0	0.0	0	0	3.433	39.155	37.485	255.000	0.932	0.932	0.998	83.878	",24.563,2017,80.3,1.2,1.002,30,85,93,100,100,97,0,90,5.128,4.364,18,46,8.6,1,40,4.03,649,12.12,123,0,0,0,0,0,0,3.433,39.155,37.485,255,0.932,0.932,0.998,83.878
"24.609	2009	67.3	1.2	1.002	30.0	85.0	93	100	100	97	0.0	90	4.396	3.640	18	46	7.4	1.000	40.0	4.03	649	12.24	123	0	0.0	0.0	0.0	0	0	2.852	36.388	34.709	255.000	0.932	0.932	0.998	83.878	",24.609,2009,67.3,1.2,1.002,30,85,93,100,100,97,0,90,4.396,3.64,18,46,7.4,1,40,4.03,649,12.24,123,0,0,0,0,0,0,2.852,36.388,34.709,255,0.932,0.932,0.998,83.878
"24.656	2011	54.3	1.2	1.002	30.0	85.0	93	100	100	97	0.0	90	3.700	2.936	18	46	6.2	1.000	40.0	4.03	649	12.12	123	0	0.0	0.0	0.0	0	0	2.303	39.254	37.584	255.000	0.932	0.932	0.998	83.878	",24.656,2011,54.3,1.2,1.002,30,85,93,100,100,97,0,90,3.7,2.936,18,46,6.2,1,40,4.03,649,12.12,123,0,0,0,0,0,0,2.303,39.254,37.584,255,0.932,0.932,0.998,83.878
"24.703	2006	66.8	1.2	1.002	30.0	85.0	93	100	100	97	0.0	90	4.388	3.624	18	46	7.3	1.000	40.0	4.03	649	12.12	123	0	0.0	0.0	0.0	0	0	2.835	36.783	35.105	255.000	0.932	0.932	0.998	83.878	",24.703,2006,66.8,1.2,1.002,30,85,93,100,100,97,0,90,4.388,3.624,18,46,7.3,1,40,4.03,649,12.12,123,0,0,0,0,0,0,2.835,36.783,35.105,255,0.932,0.932,0.998,83.878
"24.750	2017	80.5	1.2	1.002	30.0	85.0	93	100	100	97	0.0	90	5.151	4.380	18	46	8.7	1.000	40.0	4.03	649	12.00	123	0	0.0	0.0	0.0	0	0	3.445	36.685	35.006	255.000	0.932	0.932	0.998	83.878	",24.75,2017,80.5,1.2,1.002,30,85,93,100,100,97,0,90,5.151,4.38,18,46,8.7,1,40,4.03,649,12,123,0,0,0,0,0,0,3.445,36.685,35.006,255,0.932,0.932,0.998,83.878
"24.797	2016	67.3	1.2	1.000	30.0	85.0	93	100	100	97	0.0	90	5.128	4.364	18	47	8.6	1.000	40.0	4.03	649	12.12	123	0	0.0	0.0	0.0	0	0	3.431	37.376	35.700	255.000	0.930	0.930	1.000	83.700	",24.797,2016,67.3,1.2,1,30,85,93,100,100,97,0,90,5.128,4.364,18,47,8.6,1,40,4.03,649,12.12,123,0,0,0,0,0,0,3.431,37.376,35.7,255,0.93,0.93,1,83.7
"24.844	2006	67.8	1.2	1.002	30.0	85.0	93	100	100	97	0.0	90	4.424	3.668	18	47	7.4	1.000	40.0	4.03	649	12.24	123	0	0.0	0.0	0.0	0	0	2.870	36.586	34.907	255.000	0.932	0.932	0.998	83.878	",24.844,2006,67.8,1.2,1.002,30,85,93,100,100,97,0,90,4.424,3.668,18,47,7.4,1,40,4.03,649,12.24,123,0,0,0,0,0,0,2.87,36.586,34.907,255,0.932,0.932,0.998,83.878
"24.891	2011	55.0	1.2	1.011	30.0	85.0	93	100	100	97	0.0	90	3.760	2.996	18	46	6.3	1.000	40.0	4.03	649	12.12	123	0	0.0	0.0	0.0	0	0	2.350	39.056	37.386	255.000	0.940	0.940	0.989	84.590	",24.891,2011,55,1.2,1.011,30,85,93,100,100,97,0,90,3.76,2.996,18,46,6.3,1,40,4.03,649,12.12,123,0,0,0,0,0,0,2.35,39.056,37.386,255,0.94,0.94,0.989,84.59
"24.938	2009	65.8	1.2	1.011	30.0	85.0	93	100	100	97	0.0	90	4.316	3.560	18	46	7.2	1.000	40.0	4.03	649	12.24	123	0	0.0	0.0	0.0	0	0	2.789	36.783	35.105	255.000	0.940	0.940	0.989	84.590	",24.938,2009,65.8,1.2,1.011,30,85,93,100,100,97,0,90,4.316,3.56,18,46,7.2,1,40,4.03,649,12.24,123,0,0,0,0,0,0,2.789,36.783,35.105,255,0.94,0.94,0.989,84.59
"24.984	2018	80.3	1.2	1.002	30.0	85.0	93	100	100	97	0.0	90	5.128	4.364	18	46	8.6	1.000	40.0	4.03	649	12.12	123	0	0.0	0.0	0.0	0	0	3.435	39.847	38.179	255.000	0.932	0.932	0.998	83.878	",24.984,2018,80.3,1.2,1.002,30,85,93,100,100,97,0,90,5.128,4.364,18,46,8.6,1,40,4.03,649,12.12,123,0,0,0,0,0,0,3.435,39.847,38.179,255,0.932,0.932,0.998,83.878
"25.031	2009	67.5	1.2	1.000	30.0	85.0	93	100	100	97	0.0	90	4.424	3.668	18	46	7.4	1.000	40.0	4.03	649	12.24	123	0	0.0	0.0	0.0	0	0	2.874	38.068	36.394	255.000	0.930	0.930	1.000	83.700	",25.031,2009,67.5,1.2,1,30,85,93,100,100,97,0,90,4.424,3.668,18,46,7.4,1,40,4.03,649,12.24,123,0,0,0,0,0,0,2.874,38.068,36.394,255,0.93,0.93,1,83.7
