"Time	RPM	MAP	TP	lambda	MAT	CLT	Gego	Gwarm	Gbaro	Gammae	TPSacc	Gve	PW	PW_raw	IacDC	IacSteps	DutyCycle1	lambdaTarget	Spark	Dwell	EGT #1	Vbatt	IacInt	speed_rpm_ratio	altitude	speed	course	distance	distance_sum	inst_Vems	torque	torque_nominal	L100km	lambda_corr_ego	lambda_corr_ego	afr_diff	corrected_ve	",Time,RPM,MAP,TP,lambda,MAT,CLT,Gego,Gwarm,Gbaro,Gammae,TPSacc,Gve,PW,PW_raw,IacDC,IacSteps,DutyCycle1,lambdaTarget,Spark,Dwell,EGT #1,Vbatt,IacInt,speed_rpm_ratio,altitude,speed,course,distance,distance_sum,inst_Vems,torque,torque_nominal,L100km,lambda_corr_ego,lambda_corr_ego,afr_diff,corrected_ve
"9.516	1997	67.0	1.2	0.998	30.0	85.0	93	100	100	97	0.0	90	4.404	3.640	18	46	7.3	1.000	30.0	4.03	675	12.12	123	0	0.0	0.0	0.0	0	0	2.835	35.301	33.618	255.000	0.928	0.928	1.002	83.522	",9.516,1997,67,1.2,0.998,30,85,93,100,100,97,0,90,4.404,3.64,18,46,7.3,1,30,4.03,675,12.12,123,0,0,0,0,0,0,2.835,35.301,33.618,255,0.928,0.928,1.002,83.522
"9.563	2001	54.8	1.2	1.000	30.0	85.0	93	100	100	97	0.0	90	3.728	2.964	18	47	6.2	1.000	30.0	4.03	675	12.12	123	0	0.0	0.0	0.0	0	0	2.313	37.278	35.601	255.000	0.930	0.930	1.000	83.700	",9.563,2001,54.8,1.2,1,30,85,93,100,100,97,0,90,3.728,2.964,18,47,6.2,1,30,4.03,675,12.12,123,0,0,0,0,0,0,2.313,37.278,35.601,255,0.93,0.93,1,83.7
"9.610	1999	66.5	1.2	1.002	30.0	85.0	93	100	100	97	0.0	90	4.380	3.624	18	47	7.3	1.000	30.0	4.03	675	12.24	123	0	0.0	0.0	0.0	0	0	2.825	36.289	34.609	255.000	0.932	0.932	0.998	83.878	",9.61,1999,66.5,1.2,1.002,30,85,93,100,100,97,0,90,4.38,3.624,18,47,7.3,1,30,4.03,675,12.24,123,0,0,0,0,0,0,2.825,36.289,34.609,255,0.932,0.932,0.998,83.878
"9.657	2011	80.5	1.2	1.002	30.0	85.0	93	100	100	97	0.0	90	5.144	4.380	18	46	8.6	1.000	30.0	4.03	675	12.12	123	0	0.0	0.0	0.0	0	0	3.435	34.511	32.824	255.000	0.932	0.932	0.998	83.878	",9.657,2011,80.5,1.2,1.002,30,85,93,100,100,97,0,90,5.144,4.38,18,46,8.6,1,30,4.03,675,12.12,123,0,0,0,0,0,0,3.435,34.511,32.824,255,0.932,0.932,0.998,83.878
"9.704	2010	80.3	1.2	1.009	30.0	85.0	93	100	100	97	0.0	90	5.120	4.364	18	46	8.6	1.000	30.0	4.03	675	12.24	123	0	0.0	0.0	0.0	0	0	3.421	36.092	34.411	255.000	0.938	0.938	0.992	84.412	",9.704,2010,80.3,1.2,1.009,30,85,93,100,100,97,0,90,5.12,4.364,18,46,8.6,1,30,4.03,675,12.24,123,0,0,0,0,0,0,3.421,36.092,34.411,255,0.938,0.938,0.992,84.412
"9.750	1997	67.5	1.2	1.009	30.0	85.0	93	100	100	97	0.0	90	4.424	3.668	18	47	7.4	1.000	30.0	4.03	675	12.24	123	0	0.0	0.0	0.0	0	0	2.857	34.610	32.924	255.000	0.938	0.938	0.992	84.412	",9.75,1997,67.5,1.2,1.009,30,85,93,100,100,97,0,90,4.424,3.668,18,47,7.4,1,30,4.03,675,12.24,123,0,0,0,0,0,0,2.857,34.61,32.924,255,0.938,0.938,0.992,84.412
"9.797	2000	54.8	1.2	1.009	30.0	85.0	93	100	100	97	0.0	90	3.720	2.964	18	47	6.2	1.000	30.0	4.03	675	12.24	123	0	0.0	0.0	0.0	0	0	2.312	36.882	35.204	255.000	0.938	0.938	0.992	84.412	",9.797,2000,54.8,1.2,1.009,30,85,93,100,100,97,0,90,3.72,2.964,18,47,6.2,1,30,4.03,675,12.24,123,0,0,0,0,0,0,2.312,36.882,35.204,255,0.938,0.938,0.992,84.412
"9.844	1992	66.8	1.2	1.002	30.0	85.0	93	100	100	97	0.0	90	4.395	3.624	18	47	7.3	1.000	30.0	4.03	675	12.00	123	0	0.0	0.0	0.0	0	0	2.815	34.610	32.924	255.000	0.932	0.932	0.998	83.878	",9.844,1992,66.8,1.2,1.002,30,85,93,100,100,97,0,90,4.395,3.624,18,47,7.3,1,30,4.03,675,12,123,0,0,0,0,0,0,2.815,34.61,32.924,255,0.932,0.932,0.998,83.878
"9.891	2003	80.8	1.2	1.002	30.0	85.0	93	100	100	97	0.0	90	5.136	4.380	18	47	8.6	1.000	30.0	4.03	675	12.24	123	0	0.0	0.0	0.0	0	0	3.422	37.179	35.502	255.000	0.932	0.932	0.998	83.878	",9.891,2003,80.8,1.2,1.002,30,85,93,100,100,97,0,90,5.136,4.38,18,47,8.6,1,30,4.03,675,12.24,123,0,0,0,0,0,0,3.422,37.179,35.502,255,0.932,0.932,0.998,83.878
"9.938	1994	67.0	1.2	1.011	30.0	85.0	93	100	100	97	0.0	90	4.411	3.640	18	46	7.3	1.000	30.0	4.03	675	12.00	123	0	0.0	0.0	0.0	0	0	2.831	35.005	33.320	255.000	0.940	0.940	0.989	84.590	",9.938,1994,67,1.2,1.011,30,85,93,100,100,97,0,90,4.411,3.64,18,46,7.3,1,30,4.03,675,12,123,0,0,0,0,0,0,2.831,35.005,33.32,255,0.94,0.94,0.989,84.59
"9.985	1998	55.0	1.2	1.006	30.0	85.0	93	100	100	97	0.0	90	3.760	2.996	18	46	6.3	1.000	30.0	4.03	675	12.12	123	0	0.0	0.0	0.0	0	0	2.335	35.104	33.419	255.000	0.936	0.936	0.994	84.234	",9.985,1998,55,1.2,1.006,30,85,93,100,100,97,0,90,3.76,2.996,18,46,6.3,1,30,4.03,675,12.12,123,0,0,0,0,0,0,2.335,35.104,33.419,255,0.936,0.936,0.994,84.234
"10.032	1993	66.0	1.2	1.002	30.0	85.0	93	100	100	97	0.0	90	4.356	3.592	18	47	7.2	1.000	30.0	4.03	675	12.12	123	0	0.0	0.0	0.0	0	0	2.792	34.412	32.725	255.000	0.932	0.932	0.998	83.878	",10.032,1993,66,1.2,1.002,30,85,93,100,100,97,0,90,4.356,3.592,18,47,7.2,1,30,4.03,675,12.12,123,0,0,0,0,0,0,2.792,34.412,32.725,255,0.932,0.932,0.998,83.878
"10.079	1993	66.3	1.2	1.002	30.0	85.0	93	100	100	97	0.0	90	4.356	3.592	18	47	7.2	1.000	30.0	4.03	675	12.12	123	0	0.0	0.0	0.0	0	0	2.792	34.610	32.924	255.000	0.932	0.932	0.998	83.878	",10.079,1993,66.3,1.2,1.002,30,85,93,100,100,97,0,90,4.356,3.592,18,47,7.2,1,30,4.03,675,12.12,123,0,0,0,0,0,0,2.792,34.61,32.924,255,0.932,0.932,0.998,83.878
"10.125	2006	80.0	1.2	1.002	30.0	85.0	93	100	100	97	0.0	90	5.120	4.364	18	47	8.6	1.000	30.0	4.03	675	12.24	123	0	0.0	0.0	0.0	0	0	3.414	36.289	34.609	255.000	0.932	0.932	0.998	83.878	",10.125,2006,80,1.2,1.002,30,85,93,100,100,97,0,90,5.12,4.364,18,47,8.6,1,30,4.03,675,12.24,123,0,0,0,0,0,0,3.414,36.289,34.609,255,0.932,0.932,0.998,83.878
"10.172	1994	67.3	1.2	1.002	30.0	85.0	93	100	100	97	0.0	90	4.396	3.640	18	47	7.3	1.000	30.0	4.03	675	12.24	123	0	0.0	0.0	0.0	0	0	2.831	34.610	32.924	255.000	0.932	0.932	0.998	83.878	",10.172,1994,67.3,1.2,1.002,30,85,93,100,100,97,0,90,4.396,3.64,18,47,7.3,1,30,4.03,675,12.24,123,0,0,0,0,0,0,2.831,34.61,32.924,255,0.932,0.932,0.998,83.878
"10.219	2000	55.0	1.2	1.009	30.0	85.0	93	100	100	97	0.0	90	3.752	2.996	18	47	6.3	1.000	30.0	4.03	675	12.24	123	0	0.0	0.0	0.0	0	0	2.337	36.191	34.510	255.000	0.938	0.938	0.992	84.412	",10.219,2000,55,1.2,1.009,30,85,93,100,100,97,0,90,3.752,2.996,18,47,6.3,1,30,4.03,675,12.24,123,0,0,0,0,0,0,2.337,36.191,34.51,255,0.938,0.938,0.992,84.412
"10.266	1993	66.0	1.2	1.006	30.0	85.0	93	100	100	97	0.0	90	4.363	3.592	18	46	7.2	1.000	30.0	4.03	675	12.00	123	0	0.0	0.0	0.0	0	0	2.792	34.116	32.428	255.000	0.936	0.936	0.994	84.234	",10.266,1993,66,1.2,1.006,30,85,93,100,100,97,0,90,4.363,3.592,18,46,7.2,1,30,4.03,675,12,123,0,0,0,0,0,0,2.792,34.116,32.428,255,0.936,0.936,0.994,84.234
"10.313	2007	80.5	1.2	1.002	30.0	85.0	93	100	100	97	0.0	90	5.144	4.380	18	46	8.6	1.000	30.0	4.03	675	12.12	123	0	0.0	0.0	0.0	0	0	3.428	35.697	34.014	255.000	0.932	0.932	0.998	83.878	",10.313,2007,80.5,1.2,1.002,30,85,93,100,100,97,0,90,5.144,4.38,18,46,8.6,1,30,4.03,675,12.12,123,0,0,0,0,0,0,3.428,35.697,34.014,255,0.932,0.932,0.998,83.878
"10.360	1994	67.0	1.2	1.009	30.0	85.0	93	100	100	97	0.0	90	4.404	3.640	18	47	7.3	1.000	30.0	4.03	675	12.12	123	0	0.0	0.0	0.0	0	0	2.831	34.610	32.924	255.000	0.938	0.938	0.992	84.412	",10.36,1994,67,1.2,1.009,30,85,93,100,100,97,0,90,4.404,3.64,18,47,7.3,1,30,4.03,675,12.12,123,0,0,0,0,0,0,2.831,34.61,32.924,255,0.938,0.938,0.992,84.412
"10.407	1998	55.0	1.2	1.009	30.0	85.0	93	100	100	97	0.0	90	3.760	2.996	18	47	6.3	1.000	30.0	4.03	675	12.12	123	0	0.0	0.0	0.0	0	0	2.335	35.598	33.915	255.000	0.938	0.938	0.992	84.412	",10.407,1998,55,1.2,1.009,30,85,93,100,100,97,0,90,3.76,2.996,18,47,6.3,1,30,4.03,675,12.12,123,0,0,0,0,0,0,2.335,35.598,33.915,255,0.938,0.938,0.992,84.412
"10.454	2003	54.5	1.2	1.006	30.0	85.0	93	100	100	97	0.0	90	3.720	2.964	18	46	6.2	1.000	30.0	4.03	675	12.24	123	0	0.0	0.0	0.0	0	0	2.315	35.598	33.915	255.000	0.936	0.936	0.994	84.234	",10.454,2003,54.5,1.2,1.006,30,85,93,100,100,97,0,90,3.72,2.964,18,46,6.2,1,30,4.03,675,12.24,123,0,0,0,0,0,0,2.315,35.598,33.915,255,0.936,0.936,0.994,84.234
"10.500	2002	66.8	1.2	1.011	30.0	85.0	93	100	100	97	0.0	90	4.388	3.624	18	46	7.3	1.000	30.0	4.03	675	12.12	123	0	0.0	0.0	0.0	0	0	2.830	33.621	31.932	255.000	0.940	0.940	0.989	84.590	",10.5,2002,66.8,1.2,1.011,30,85,93,100,100,97,0,90,4.388,3.624,18,46,7.3,1,30,4.03,675,12.12,123,0,0,0,0,0,0,2.83,33.621,31.932,255,0.94,0.94,0.989,84.59
"10.547	2012	80.5	1.2	1.006	30.0	85.0	93	100	100	97	0.0	90	5.136	4.380	18	46	8.6	1.000	30.0	4.03	675	12.24	123	0	0.0	0.0	0.0	0	0	3.437	36.388	34.709	255.000	0.936	0.936	0.994	84.234	",10.547,2012,80.5,1.2,1.006,30,85,93,100,100,97,0,90,5.136,4.38,18,46,8.6,1,30,4.03,675,12.24,123,0,0,0,0,0,0,3.437,36.388,34.709,255,0.936,0.936,0.994,84.234
"10.594	1996	67.5	1.2	1.009	30.0	85.0	93	100	100	97	0.0	90	4.439	3.668	18	46	7.4	1.000	30.0	4.03	675	12.00	123	0	0.0	0.0	0.0	0	0	2.855	34.906	33.221	255.000	0.938	0.938	0.992	84.412	",10.594,1996,67.5,1.2,1.009,30,85,93,100,100,97,0,90,4.439,3.668,18,46,7.4,1,30,4.03,675,12,123,0,0,0,0,0,0,2.855,34.906,33.221,255,0.938,0.938,0.992,84.412
"10.641	2002	54.8	1.2	1.009	30.0	85.0	93	100	100	97	0.0	90	3.720	2.964	18	47	6.2	1.000	30.0	4.03	675	12.24	123	0	0.0	0.0	0.0	0	0	2.314	36.289	34.609	255.000	0.938	0.938	0.992	84.412	",10.641,2002,54.8,1.2,1.009,30,85,93,100,100,97,0,90,3.72,2.964,18,47,6.2,1,30,4.03,675,12.24,123,0,0,0,0,0,0,2.314,36.289,34.609,255,0.938,0.938,0.992,84.412
"10.688	1998	66.5	1.2	1.011	30.0	85.0	93	100	100	97	0.0	90	4.395	3.624	18	47	7.3	1.000	30.0	4.03	675	12.00	123	0	0.0	0.0	0.0	0	0	2.824	35.795	34.114	255.000	0.940	0.940	0.989	84.590	",10.688,1998,66.5,1.2,1.011,30,85,93,100,100,97,0,90,4.395,3.624,18,47,7.3,1,30,4.03,675,12,123,0,0,0,0,0,0,2.824,35.795,34.114,255,0.94,0.94,0.989,84.59
"10.735	2012	80.3	1.2	1.011	30.0	85.0	93	100	100	97	0.0	90	5.128	4.364	18	47	8.6	1.000	30.0	4.03	675	12.12	123	0	0.0	0.0	0.0	0	0	3.424	36.586	34.907	255.000	0.940	0.940	0.989	84.590	",10.735,2012,80.3,1.2,1.011,30,85,93,100,100,97,0,90,5.128,4.364,18,47,8.6,1,30,4.03,675,12.12,123,0,0,0,0,0,0,3.424,36.586,34.907,255,0.94,0.94,0.989,84.59
"10.782	1997	67.0	1.2	1.006	30.0	85.0	93	100	100	97	0.0	90	4.411	3.640	18	47	7.3	1.000	30.0	4.03	675	12.00	123	0	0.0	0.0	0.0	0	0	2.835	35.894	34.213	255.000	0.936	0.936	0.994	84.234	",10.782,1997,67,1.2,1.006,30,85,93,100,100,97,0,90,4.411,3.64,18,47,7.3,1,30,4.03,675,12,123,0,0,0,0,0,0,2.835,35.894,34.213,255,0.936,0.936,0.994,84.234
"10.829	2004	67.0	1.2	0.998	30.0	85.0	93	100	100	97	0.0	90	4.396	3.640	18	46	7.3	1.000	30.0	4.03	675	12.24	123	0	0.0	0.0	0.0	0	0	2.845	33.819	32.130	255.000	0.928	0.928	1.002	83.522	",10.829,2004,67,1.2,0.998,30,85,93,100,100,97,0,90,4.396,3.64,18,46,7.3,1,30,4.03,675,12.24,123,0,0,0,0,0,0,2.845,33.819,32.13,255,0.928,0.928,1.002,83.522
"10.875	2007	54.8	1.2	1.002	30.0	85.0	93	100	100	97	0.0	90	3.720	2.964	18	46	6.2	1.000	30.0	4.03	675	12.24	123	0	0.0	0.0	0.0	0	0	2.320	35.400	33.717	255.000	0.932	0.932	0.998	83.878	",10.875,2007,54.8,1.2,1.002,30,85,93,100,100,97,0,90,3.72,2.964,18,46,6.2,1,30,4.03,675,12.24,123,0,0,0,0,0,0,2.32,35.4,33.717,255,0.932,0.932,0.998,83.878
"10.922	2008	66.8	1.2	1.002	30.0	85.0	93	100	100	97	0.0	90	4.380	3.624	18	46	7.3	1.000	30.0	4.03	675	12.24	123	0	0.0	0.0	0.0	0	0	2.838	33.523	31.833	255.000	0.932	0.932	0.998	83.878	",10.922,2008,66.8,1.2,1.002,30,85,93,100,100,97,0,90,4.38,3.624,18,46,7.3,1,30,4.03,675,12.24,123,0,0,0,0,0,0,2.838,33.523,31.833,255,0.932,0.932,0.998,83.878
"10.969	2019	80.3	1.2	0.998	30.0	85.0	93	100	100	97	0.0	90	5.120	4.364	18	46	8.6	1.000	30.0	4.03	676	12.24	123	0	0.0	0.0	0.0	0	0	3.436	36.685	35.006	255.000	0.928	0.928	1.002	83.522	",10.969,2019,80.3,1.2,0.998,30,85,93,100,100,97,0,90,5.12,4.364,18,46,8.6,1,30,4.03,676,12.24,123,0,0,0,0,0,0,3.436,36.685,35.006,255,0.928,0.928,1.002,83.522
"11.016	2009	67.5	1.2	0.998	30.0	85.0	93	100	100	97	0.0	90	4.439	3.668	18	46	7.4	1.000	30.0	4.03	675	12.00	123	0	0.0	0.0	0.0	0	0	2.874	35.400	33.717	255.000	0.928	0.928	1.002	83.522	",11.016,2009,67.5,1.2,0.998,30,85,93,100,100,97,0,90,4.439,3.668,18,46,7.4,1,30,4.03,675,12,123,0,0,0,0,0,0,2.874,35.4,33.717,255,0.928,0.928,1.002,83.522
"11.063	2015	55.0	1.2	0.996	30.0	85.0	93	100	100	97	0.0	90	3.760	2.996	18	46	6.3	1.000	30.0	4.03	675	12.12	123	0	0.0	0.0	0.0	0	0	2.354	36.586	34.907	255.000	0.926	0.926	1.004	83.344	",11.063,2015,55,1.2,0.996,30,85,93,100,100,97,0,90,3.76,2.996,18,46,6.3,1,30,4.03,675,12.12,123,0,0,0,0,0,0,2.354,36.586,34.907,255,0.926,0.926,1.004,83.344
"11.110	2013	67.5	1.2	1.000	30.0	85.0	93	100	100	97	0.0	90	4.432	3.668	18	46	7.4	1.000	30.0	4.03	675	12.12	123	0	0.0	0.0	0.0	0	0	2.880	35.598	33.915	255.000	0.930	0.930	1.000	83.700	",11.11,2013,67.5,1.2,1,30,85,93,100,100,97,0,90,4.432,3.668,18,46,7.4,1,30,4.03,675,12.12,123,0,0,0,0,0,0,2.88,35.598,33.915,255,0.93,0.93,1,83.7
"11.157	2010	66.0	1.2	1.000	30.0	85.0	93	100	100	97	0.0	90	4.348	3.592	18	46	7.3	1.000	30.0	4.03	675	12.24	123	0	0.0	0.0	0.0	0	0	2.816	34.511	32.824	255.000	0.930	0.930	1.000	83.700	",11.157,2010,66,1.2,1,30,85,93,100,100,97,0,90,4.348,3.592,18,46,7.3,1,30,4.03,675,12.24,123,0,0,0,0,0,0,2.816,34.511,32.824,255,0.93,0.93,1,83.7
"11.204	2023	80.0	1.2	1.000	30.0	85.0	93	100	100	97	0.0	90	5.128	4.364	18	46	8.6	1.000	30.0	4.03	676	12.12	123	0	0.0	0.0	0.0	0	0	3.443	36.092	34.411	255.000	0.930	0.930	1.000	83.700	",11.204,2023,80,1.2,1,30,85,93,100,100,97,0,90,5.128,4.364,18,46,8.6,1,30,4.03,676,12.12,123,0,0,0,0,0,0,3.443,36.092,34.411,255,0.93,0.93,1,83.7
"11.250	2012	66.8	1.2	0.998	30.0	85.0	93	100	100	97	0.0	90	4.380	3.624	18	46	7.3	1.000	30.0	4.03	675	12.24	123	0	0.0	0.0	0.0	0	0	2.844	34.017	32.329	255.000	0.928	0.928	1.002	83.522	",11.25,2012,66.8,1.2,0.998,30,85,93,100,100,97,0,90,4.38,3.624,18,46,7.3,1,30,4.03,675,12.24,123,0,0,0,0,0,0,2.844,34.017,32.329,255,0.928,0.928,1.002,83.522
"11.297	2014	54.3	1.2	1.002	30.0	85.0	93	100	100	97	0.0	90	3.707	2.936	18	46	6.2	1.000	30.0	4.03	676	12.00	123	0	0.0	0.0	0.0	0	0	2.306	37.574	35.899	255.000	0.932	0.932	0.998	83.878	",11.297,2014,54.3,1.2,1.002,30,85,93,100,100,97,0,90,3.707,2.936,18,46,6.2,1,30,4.03,676,12,123,0,0,0,0,0,0,2.306,37.574,35.899,255,0.932,0.932,0.998,83.878
"11.344	2009	66.5	1.2	1.000	30.0	85.0	93	100	100	97	0.0	90	4.380	3.624	18	46	7.3	1.000	30.0	4.03	676	12.24	123	0	0.0	0.0	0.0	0	0	2.839	35.894	34.213	255.000	0.930	0.930	1.000	83.700	",11.344,2009,66.5,1.2,1,30,85,93,100,100,97,0,90,4.38,3.624,18,46,7.3,1,30,4.03,676,12.24,123,0,0,0,0,0,0,2.839,35.894,34.213,255,0.93,0.93,1,83.7
"11.391	2022	80.3	1.2	1.002	30.0	85.0	93	100	100	97	0.0	90	5.128	4.364	18	46	8.6	1.000	30.0	4.03	675	12.12	123	0	0.0	0.0	0.0	0	0	3.441	37.080	35.403	255.000	0.932	0.932	0.998	83.878	",11.391,2022,80.3,1.2,1.002,30,85,93,100,100,97,0,90,5.128,4.364,18,46,8.6,1,30,4.03,675,12.12,123,0,0,0,0,0,0,3.441,37.08,35.403,255,0.932,0.932,0.998,83.878
"11.438	2028	66.8	1.2	0.998	30.0	85.0	93	100	100	97	0.0	90	5.084	4.328	18	46	8.6	1.000	30.0	4.03	676	12.24	123	0	0.0	0.0	0.0	0	0	3.423	35.301	33.618	255.000	0.928	0.928	1.002	83.522	",11.438,2028,66.8,1.2,0.998,30,85,93,100,100,97,0,90,5.084,4.328,18,46,8.6,1,30,4.03,676,12.24,123,0,0,0,0,0,0,3.423,35.301,33.618,255,0.928,0.928,1.002,83.522
"11.485	2012	67.5	1.2	0.996	30.0	85.0	93	100	100	97	0.0	90	4.432	3.668	18	46	7.4	1.000	30.0	4.03	675	12.12	123	0	0.0	0.0	0.0	0	0	2.878	34.412	32.725	255.000	0.926	0.926	1.004	83.344	",11.485,2012,67.5,1.2,0.996,30,85,93,100,100,97,0,90,4.432,3.668,18,46,7.4,1,30,4.03,675,12.12,123,0,0,0,0,0,0,2.878,34.412,32.725,255,0.926,0.926,1.004,83.344
"11.532	2019	54.5	1.2	1.000	30.0	85.0	93	100	100	97	0.0	90	3.720	2.964	18	47	6.3	1.000	30.0	4.03	676	12.24	123	0	0.0	0.0	0.0	0	0	2.334	37.376	35.700	255.000	0.930	0.930	1.000	83.700	",11.532,2019,54.5,1.2,1,30,85,93,100,100,97,0,90,3.72,2.964,18,47,6.3,1,30,4.03,676,12.24,123,0,0,0,0,0,0,2.334,37.376,35.7,255,0.93,0.93,1,83.7
"11.579	2014	66.3	1.2	0.998	30.0	85.0	93	100	100	97	0.0	90	4.356	3.592	18	47	7.3	1.000	30.0	4.03	676	12.12	123	0	0.0	0.0	0.0	0	0	2.821	33.325	31.634	255.000	0.928	0.928	1.002	83.522	",11.579,2014,66.3,1.2,0.998,30,85,93,100,100,97,0,90,4.356,3.592,18,47,7.3,1,30,4.03,676,12.12,123,0,0,0,0,0,0,2.821,33.325,31.634,255,0.928,0.928,1.002,83.522
"11.625	2024	80.0	1.2	1.000	30.0	85.0	93	100	100	97	0.0	90	5.120	4.364	18	46	8.6	1.000	30.0	4.03	676	12.24	123	0	0.0	0.0	0.0	0	0	3.445	36.191	34.510	255.000	0.930	0.930	1.000	83.700	",11.625,2024,80,1.2,1,30,85,93,100,100,97,0,90,5.12,4.364,18,46,8.6,1,30,4.03,676,12.24,123,0,0,0,0,0,0,3.445,36.191,34.51,255,0.93,0.93,1,83.7
"11.672	2011	67.5	1.2	1.000	30.0	85.0	93	100	100	97	0.0	90	4.439	3.668	18	46	7.4	1.000	30.0	4.03	676	12.00	123	0	0.0	0.0	0.0	0	0	2.877	35.598	33.915	255.000	0.930	0.930	1.000	83.700	",11.672,2011,67.5,1.2,1,30,85,93,100,100,97,0,90,4.439,3.668,18,46,7.4,1,30,4.03,676,12,123,0,0,0,0,0,0,2.877,35.598,33.915,255,0.93,0.93,1,83.7
"11.719	2016	54.8	1.2	1.000	30.0	85.0	93	100	100	97	0.0	90	3.720	2.964	18	46	6.2	1.000	30.0	4.03	676	12.24	123	0	0.0	0.0	0.0	0	0	2.330	36.586	34.907	255.000	0.930	0.930	1.000	83.700	",11.719,2016,54.8,1.2,1,30,85,93,100,100,97,0,90,3.72,2.964,18,46,6.2,1,30,4.03,676,12.24,123,0,0,0,0,0,0,2.33,36.586,34.907,255,0.93,0.93,1,83.7
"11.766	2017	54.8	1.2	0.998	30.0	85.0	93	100	100	97	0.0	90	3.720	2.964	18	47	6.3	1.000	30.0	4.03	675	12.24	123	0	0.0	0.0	0.0	0	0	2.332	35.104	33.419	255.000	0.928	0.928	1.002	83.522	",11.766,2017,54.8,1.2,0.998,30,85,93,100,100,97,0,90,3.72,2.964,18,47,6.3,1,30,4.03,675,12.24,123,0,0,0,0,0,0,2.332,35.104,33.419,255,0.928,0.928,1.002,83.522
"11.813	2012	67.3	1.2	0.998	30.0	85.0	93	100	100	97	0.0	90	4.404	3.640	18	47	7.4	1.000	30.0	4.03	676	12.12	123	0	0.0	0.0	0.0	0	0	2.856	33.918	32.229	255.000	0.928	0.928	1.002	83.522	",11.813,2012,67.3,1.2,0.998,30,85,93,100,100,97,0,90,4.404,3.64,18,47,7.4,1,30,4.03,676,12.12,123,0,0,0,0,0,0,2.856,33.918,32.229,255,0.928,0.928,1.002,83.522
"11.860	2024	80.5	1.2	1.002	30.0	85.0	93	100	100	97	0.0	90	5.136	4.380	18	46	8.7	1.000	30.0	4.03	676	12.24	123	0	0.0	0.0	0.0	0	0	3.457	36.882	35.204	255.000	0.932	0.932	0.998	83.878	",11.86,2024,80.5,1.2,1.002,30,85,93,100,100,97,0,90,5.136,4.38,18,46,8.7,1,30,4.03,676,12.24,123,0,0,0,0,0,0,3.457,36.882,35.204,255,0.932,0.932,0.998,83.878
"11.907	2010	67.0	1.2	1.000	30.0	85.0	93	100	100	97	0.0	90	4.404	3.640	18	46	7.4	1.000	30.0	4.03	676	12.12	123	0	0.0	0.0	0.0	0	0	2.853	33.720	32.031	255.000	0.930	0.930	1.000	83.700	",11.907,2010,67,1.2,1,30,85,93,100,100,97,0,90,4.404,3.64,18,46,7.4,1,30,4.03,676,12.12,123,0,0,0,0,0,0,2.853,33.72,32.031,255,0.93,0.93,1,83.7
"11.954	2012	55.0	1.2	0.996	30.0	85.0	93	100	100	97	0.0	90	3.752	2.996	18	46	6.3	1.000	30.0	4.03	676	12.24	123	0	0.0	0.0	0.0	0	0	2.351	37.376	35.700	255.000	0.926	0.926	1.004	83.344	",11.954,2012,55,1.2,0.996,30,85,93,100,100,97,0,90,3.752,2.996,18,46,6.3,1,30,4.03,676,12.24,123,0,0,0,0,0,0,2.351,37.376,35.7,255,0.926,0.926,1.004,83.344
"12.000	2009	66.3	1.2	1.000	30.0	85.0	93	100	100	97	0.0	90	4.363	3.592	18	46	7.3	1.000	30.0	4.03	676	12.00	123	0	0.0	0.0	0.0	0	0	2.814	35.499	33.816	255.000	0.930	0.930	1.000	83.700	",12,2009,66.3,1.2,1,30,85,93,100,100,97,0,90,4.363,3.592,18,46,7.3,1,30,4.03,676,12,123,0,0,0,0,0,0,2.814,35.499,33.816,255,0.93,0.93,1,83.7
"12.047	2021	80.0	1.2	1.000	30.0	85.0	93	100	100	97	0.0	90	5.120	4.364	18	47	8.6	1.000	30.0	4.03	676	12.24	123	0	0.0	0.0	0.0	0	0	3.440	36.487	34.808	255.000	0.930	0.930	1.000	83.700	",12.047,2021,80,1.2,1,30,85,93,100,100,97,0,90,5.12,4.364,18,47,8.6,1,30,4.03,676,12.24,123,0,0,0,0,0,0,3.44,36.487,34.808,255,0.93,0.93,1,83.7
"12.094	2022	80.0	1.2	1.002	30.0	85.0	93	100	100	97	0.0	90	5.128	4.364	18	47	8.6	1.000	30.0	4.03	676	12.12	123	0	0.0	0.0	0.0	0	0	3.441	35.400	33.717	255.000	0.932	0.932	0.998	83.878	",12.094,2022,80,1.2,1.002,30,85,93,100,100,97,0,90,5.128,4.364,18,47,8.6,1,30,4.03,676,12.12,123,0,0,0,0,0,0,3.441,35.4,33.717,255,0.932,0.932,0.998,83.878
"12.141	2007	67.5	1.2	0.991	30.0	85.0	93	100	100	97	0.0	90	4.424	3.668	18	46	7.4	1.000	30.0	4.03	676	12.24	123	0	0.0	0.0	0.0	0	0	2.871	34.116	32.428	255.000	0.922	0.922	1.009	82.988	",12.141,2007,67.5,1.2,0.991,30,85,93,100,100,97,0,90,4.424,3.668,18,46,7.4,1,30,4.03,676,12.24,123,0,0,0,0,0,0,2.871,34.116,32.428,255,0.922,0.922,1.009,82.988
